3002919,Random1918,0,8/8/1992
3002920,Random1919,0,9/20/1982
3002921,Random1920,1,4/27/1996
3002922,Random1921,0,12/8/1974
3002923,Random1922,0,7/9/1947
3002924,Random1923,0,2/22/1954
3002925,Random1924,0,12/22/1960
3002926,Random1925,1,4/14/1974
3002927,Random1926,0,4/8/1997
3002928,Random1927,0,8/18/1994
3002929,Random1928,0,10/11/1959
3002930,Random1929,1,2/3/1989
3002931,Random1930,1,5/19/2000
3002932,Random1931,0,10/24/1981
3002933,Random1932,0,2/17/1959
3002934,Random1933,1,3/14/1956
3002935,Random1934,0,1/13/1952
3002936,Random1935,1,6/4/1974
3002937,Random1936,0,7/28/1964
3002938,Random1937,1,5/11/1992
3002939,Random1938,0,5/22/1987
3002940,Random1939,0,1/5/1980
3002941,Random1940,1,1/20/1947
3002942,Random1941,1,1/23/1952
3002943,Random1942,0,9/7/1970
3002944,Random1943,1,7/17/1961
3002945,Random1944,0,8/17/1987
3002946,Random1945,1,9/11/1953
3002947,Random1946,0,9/21/1971
3002948,Random1947,1,8/7/1989
3002949,Random1948,0,5/1/1978
3002950,Random1949,0,12/19/1978
3002951,Random1950,1,6/4/1945
3002952,Random1951,1,1/16/1960
3002953,Random1952,0,1/26/1957
3002954,Random1953,0,8/9/1947
3002955,Random1954,0,12/1/1982
3002956,Random1955,1,7/16/1983
3002957,Random1956,0,5/9/1964
3002958,Random1957,0,4/25/1971
3002959,Random1958,0,6/27/1964
3002960,Random1959,0,12/11/1971
3002961,Random1960,1,12/2/1956
3002962,Random1961,1,3/20/1960
3002963,Random1962,0,9/22/1955
3002964,Random1963,0,2/24/1995
3002965,Random1964,0,5/27/1985
3002966,Random1965,1,1/18/1988
3002967,Random1966,0,6/5/1950
3002968,Random1967,0,11/8/1948
3002969,Random1968,0,7/23/1997
3002970,Random1969,0,4/11/1980
3002971,Random1970,1,2/25/1972
3002972,Random1971,1,6/10/1972
3002973,Random1972,0,12/15/1980
3002974,Random1973,0,2/2/1989
3002975,Random1974,0,7/27/1970
3002976,Random1975,1,3/2/1981
3002977,Random1976,0,1/20/1973
3002978,Random1977,0,3/15/1985
3002979,Random1978,0,3/16/1959
3002980,Random1979,1,8/6/1967
3002981,Random1980,1,11/28/1985
3002982,Random1981,0,3/2/1986
3002983,Random1982,0,8/19/1988
3002984,Random1983,0,8/7/1955
3002985,Random1984,0,7/24/1958
3002986,Random1985,1,9/6/1989
3002987,Random1986,0,1/23/1996
3002988,Random1987,0,2/24/1990
3002989,Random1988,0,4/18/1962
3002990,Random1989,0,10/19/1948
3002991,Random1990,1,2/18/1957
3002992,Random1991,0,5/12/1975
3002993,Random1992,0,10/11/1950
3002994,Random1993,1,11/1/1987
3002995,Random1994,0,1/9/1984
3002996,Random1995,1,1/16/1995
3002997,Random1996,0,10/21/1990
3002998,Random1997,0,10/21/1961
3002999,Random1998,0,11/16/1988
3003000,Random1999,0,11/9/1972
3003001,Random2000,1,7/10/1960
3003002,Random2001,0,7/18/1975
3003003,Random2002,0,7/19/1990
3003004,Random2003,0,10/15/1987
3003005,Random2004,0,10/6/1960
3003006,Random2005,1,10/21/1990
3003007,Random2006,1,1/1/1974
3003008,Random2007,0,4/27/1947
3003009,Random2008,0,4/23/1969
3003010,Random2009,0,10/13/1965
3003011,Random2010,1,7/24/1961
3003012,Random2011,0,8/6/1969
3003013,Random2012,0,10/18/1954
3003014,Random2013,0,4/3/1970
3003015,Random2014,0,12/5/1969
3003016,Random2015,1,10/25/1945
3003017,Random2016,1,1/6/1951
3003018,Random2017,0,11/7/1990
3003019,Random2018,0,11/13/1977
3003020,Random2019,0,7/8/2000
3003021,Random2020,1,6/28/1989
3003022,Random2021,0,12/19/1968
3003023,Random2022,0,8/28/1956
3003024,Random2023,1,1/10/1997
3003025,Random2024,0,8/15/1954
3003026,Random2025,1,3/24/1989
3003027,Random2026,1,9/27/1953
3003028,Random2027,0,1/5/2000
3003029,Random2028,0,11/14/1994
3003030,Random2029,1,7/6/1971
3003031,Random2030,1,12/17/1958
3003032,Random2031,0,8/3/1947
3003033,Random2032,0,6/23/1995
3003034,Random2033,1,1/3/1963
3003035,Random2034,0,7/10/1999
3003036,Random2035,1,2/27/1984
3003037,Random2036,1,12/9/1961
3003038,Random2037,0,2/16/1998
3003039,Random2038,1,5/7/1991
3003040,Random2039,0,11/12/1974
3003041,Random2040,1,6/22/1955
3003042,Random2041,0,3/14/1990
3003043,Random2042,0,1/28/1994
3003044,Random2043,0,9/5/1957
3003045,Random2044,0,2/1/1951
3003046,Random2045,1,9/1/1974
3003047,Random2046,0,11/2/1964
3003048,Random2047,0,10/28/1998
3003049,Random2048,0,2/9/1983
3003050,Random2049,0,8/23/1969
3003051,Random2050,1,12/2/1984
3003052,Random2051,0,2/2/1962
3003053,Random2052,0,2/3/1988
3003054,Random2053,0,12/26/1949
3003055,Random2054,0,2/2/1946
3003056,Random2055,1,8/18/1975
3003057,Random2056,0,2/25/1975
3003058,Random2057,0,12/27/1959
3003059,Random2058,0,6/10/1987
3003060,Random2059,1,4/1/1945
3003061,Random2060,1,3/16/1986
3003062,Random2061,0,12/19/1994
3003063,Random2062,1,12/7/1980
3003064,Random2063,0,5/15/1972
3003065,Random2064,0,5/3/1979
3003066,Random2065,1,1/9/1984
3003067,Random2066,0,5/6/1953
3003068,Random2067,0,4/25/1992
3003069,Random2068,0,4/10/1997
3003070,Random2069,0,9/4/1976
3003071,Random2070,1,3/27/1955
3003072,Random2071,0,3/24/1977
3003073,Random2072,0,12/21/1966
3003074,Random2073,0,9/14/1948
3003075,Random2074,0,9/9/1980
3003076,Random2075,1,10/24/1980
3003077,Random2076,0,6/6/1955
3003078,Random2077,0,9/3/1999
3003079,Random2078,0,4/4/1950
3003080,Random2079,1,5/24/1988
3003081,Random2080,1,4/27/1981
3003082,Random2081,0,6/11/1949
3003083,Random2082,0,1/12/1956
3003084,Random2083,0,9/22/1947
3003085,Random2084,0,10/24/1947
3003086,Random2085,1,12/27/1986
3003087,Random2086,1,8/8/1968
3003088,Random2087,0,5/6/1988
3003089,Random2088,0,2/28/1989
3003090,Random2089,0,9/19/1949
3003091,Random2090,1,11/12/1997
3003092,Random2091,0,11/23/1970
3003093,Random2092,0,3/25/1946
3003094,Random2093,0,12/7/2000
3003095,Random2094,0,6/27/1979
3003096,Random2095,1,12/2/1995
3003097,Random2096,0,3/13/1979
3003098,Random2097,1,9/8/1974
3003099,Random2098,0,6/9/1990
3003100,Random2099,0,4/6/1988
3003101,Random2100,1,7/9/1955
3003102,Random2101,0,2/4/1992
3003103,Random2102,0,4/24/1950
3003104,Random2103,0,9/5/1974
3003105,Random2104,1,11/12/1997
3003106,Random2105,1,5/26/1951
3003107,Random2106,0,2/21/1996
3003108,Random2107,0,7/23/1958
3003109,Random2108,0,11/8/1954
3003110,Random2109,0,10/3/1948
3003111,Random2110,1,4/19/1954
3003112,Random2111,0,3/8/1972
3003113,Random2112,0,9/6/1957
3003114,Random2113,0,7/20/1997
3003115,Random2114,0,7/7/1992
3003116,Random2115,1,8/14/1959
3003117,Random2116,0,6/23/1987
3003118,Random2117,0,7/1/1974
3003119,Random2118,0,10/5/1961
3003120,Random2119,0,9/23/1968
3003121,Random2120,1,9/3/1952
3003122,Random2121,0,6/28/1989
3003123,Random2122,0,10/20/1992
3003124,Random2123,0,12/18/1967
3003125,Random2124,0,11/26/1966
3003126,Random2125,1,10/20/1957
3003127,Random2126,0,2/15/1948
3003128,Random2127,0,4/27/1978
3003129,Random2128,0,10/4/1961
3003130,Random2129,0,9/13/1995
3003131,Random2130,1,4/14/1967
3003132,Random2131,0,4/23/1977
3003133,Random2132,0,6/26/1989
3003134,Random2133,0,11/12/1996
3003135,Random2134,1,12/27/1982
3003136,Random2135,1,4/11/1950
3003137,Random2136,0,6/19/1999
3003138,Random2137,1,12/9/1973
3003139,Random2138,0,12/11/1971
3003140,Random2139,1,1/13/1977
3003141,Random2140,1,4/12/1985
3003142,Random2141,0,11/25/1958
3003143,Random2142,1,1/5/1982
3003144,Random2143,1,9/2/1983
3003145,Random2144,0,3/25/1949
3003146,Random2145,1,6/11/1976
3003147,Random2146,0,11/16/1980
3003148,Random2147,0,5/22/1985
3003149,Random2148,0,6/24/1999
3003150,Random2149,0,5/25/1965
3003151,Random2150,1,9/16/1978
3003152,Random2151,1,2/3/1977
3003153,Random2152,0,11/20/1974
3003154,Random2153,0,12/21/1978
3003155,Random2154,0,1/21/1976
3003156,Random2155,1,12/1/1990
3003157,Random2156,0,10/23/1957
3003158,Random2157,0,8/20/1987
3003159,Random2158,0,3/26/1951
3003160,Random2159,0,1/4/1992
3003161,Random2160,1,11/13/1962
3003162,Random2161,0,6/9/1945
3003163,Random2162,0,3/16/1998
3003164,Random2163,1,3/3/1980
3003165,Random2164,0,9/7/1999
3003166,Random2165,1,8/1/1965
3003167,Random2166,0,6/28/1981
3003168,Random2167,0,4/20/1948
3003169,Random2168,1,5/28/1949
3003170,Random2169,0,1/18/1945
3003171,Random2170,1,7/3/1963
3003172,Random2171,0,8/25/1946
3003173,Random2172,0,7/24/1974
3003174,Random2173,0,11/28/1958
3003175,Random2174,0,9/17/1980
3003176,Random2175,1,9/3/1971
3003177,Random2176,0,11/27/1973
3003178,Random2177,0,7/25/1956
3003179,Random2178,0,5/3/1951
3003180,Random2179,0,6/1/1960
3003181,Random2180,1,4/12/1977
3003182,Random2181,0,1/15/1989
3003183,Random2182,0,3/23/1988
3003184,Random2183,1,11/25/1948
3003185,Random2184,0,11/26/1955
3003186,Random2185,1,8/20/1972
3003187,Random2186,0,8/25/1969
3003188,Random2187,0,10/25/1960
3003189,Random2188,0,11/28/1966
3003190,Random2189,1,12/13/1958
3003191,Random2190,1,4/8/1961
3003192,Random2191,0,5/27/1974
3003193,Random2192,0,1/19/1969
3003194,Random2193,0,8/3/1986
3003195,Random2194,0,4/27/1988
3003196,Random2195,1,6/25/1989
3003197,Random2196,0,12/14/1952
3003198,Random2197,1,8/14/1956
3003199,Random2198,0,2/14/1969
3003200,Random2199,1,11/26/1979
3003201,Random2200,1,10/1/1979
3003202,Random2201,1,3/19/1949
3003203,Random2202,0,10/19/1972
3003204,Random2203,0,3/11/1972
3003205,Random2204,0,9/8/1949
3003206,Random2205,1,8/1/1977
3003207,Random2206,0,3/12/1999
3003208,Random2207,0,10/21/1958
3003209,Random2208,0,1/28/1947
3003210,Random2209,0,7/4/1998
3003211,Random2210,1,2/15/1971
3003212,Random2211,0,12/1/1970
3003213,Random2212,0,12/6/1945
3003214,Random2213,0,6/9/1988
3003215,Random2214,0,10/21/1984
3003216,Random2215,1,12/22/1969
3003217,Random2216,0,12/4/1989
3003218,Random2217,0,6/28/1998
3003219,Random2218,0,9/2/1983
3003220,Random2219,0,11/16/1991
3003221,Random2220,1,8/26/1989
3003222,Random2221,0,6/20/1981
3003223,Random2222,0,2/4/1960
3003224,Random2223,0,5/12/2000
3003225,Random2224,1,8/27/1973
3003226,Random2225,1,12/24/1974
3003227,Random2226,0,5/25/1988
3003228,Random2227,1,4/13/1971
3003229,Random2228,0,1/13/1947
3003230,Random2229,0,9/17/1984
3003231,Random2230,1,6/23/1948
3003232,Random2231,0,8/6/1987
3003233,Random2232,1,1/4/1972
3003234,Random2233,0,1/10/1996
3003235,Random2234,0,1/16/1990
3003236,Random2235,1,4/16/1958
3003237,Random2236,0,6/9/1981
3003238,Random2237,0,10/2/1973
3003239,Random2238,0,5/13/1945
3003240,Random2239,1,10/24/1953
3003241,Random2240,1,11/2/1974
3003242,Random2241,0,11/21/1954
3003243,Random2242,0,10/8/1949
3003244,Random2243,0,4/12/1959
3003245,Random2244,0,7/11/1991
3003246,Random2245,1,7/2/1955
3003247,Random2246,0,1/12/1979
3003248,Random2247,0,9/24/1951
3003249,Random2248,0,2/6/1999
3003250,Random2249,1,12/6/1967
3003251,Random2250,1,8/27/1959
3003252,Random2251,0,6/19/1962
3003253,Random2252,0,5/23/1950
3003254,Random2253,0,1/11/1969
3003255,Random2254,0,4/20/1998
3003256,Random2255,1,4/11/1976
3003257,Random2256,1,12/12/1960
3003258,Random2257,1,10/17/1956
3003259,Random2258,0,10/25/1948
3003260,Random2259,0,8/1/1987
3003261,Random2260,1,7/20/1971
3003262,Random2261,0,8/8/1985
3003263,Random2262,0,6/5/1984
3003264,Random2263,1,10/16/1971
3003265,Random2264,0,6/14/1974
3003266,Random2265,1,9/12/1991
3003267,Random2266,0,10/17/1962
3003268,Random2267,0,6/22/1958
3003269,Random2268,0,7/18/1996
3003270,Random2269,0,7/2/1963
3003271,Random2270,1,7/28/1958
3003272,Random2271,0,7/14/1950
3003273,Random2272,0,11/9/1993
3003274,Random2273,1,2/13/1986
3003275,Random2274,0,11/1/1958
3003276,Random2275,1,1/27/1982
3003277,Random2276,0,1/10/1976
3003278,Random2277,0,4/23/1963
3003279,Random2278,0,2/23/1984
3003280,Random2279,0,5/9/1980
3003281,Random2280,1,8/13/1989
3003282,Random2281,1,3/9/1958
3003283,Random2282,0,7/27/1998
3003284,Random2283,0,4/27/1949
3003285,Random2284,1,4/17/1956
3003286,Random2285,1,11/5/1957
3003287,Random2286,0,8/27/1988
3003288,Random2287,1,10/28/1950
3003289,Random2288,0,12/15/1953
3003290,Random2289,0,7/19/1985
3003291,Random2290,1,9/15/1973
3003292,Random2291,0,8/27/1982
3003293,Random2292,0,7/25/1962
3003294,Random2293,1,7/12/1946
3003295,Random2294,0,10/1/1995
3003296,Random2295,1,11/24/1964
3003297,Random2296,0,11/17/1955
3003298,Random2297,0,6/1/1959
3003299,Random2298,0,12/2/2000
3003300,Random2299,0,6/21/1950
3003301,Random2300,1,9/24/1978
3003302,Random2301,0,1/6/1946
3003303,Random2302,0,11/13/1994
3003304,Random2303,1,7/16/1982
3003305,Random2304,0,10/12/1945
3003306,Random2305,1,1/16/1999
3003307,Random2306,0,3/18/1950
3003308,Random2307,0,6/13/1960
3003309,Random2308,0,4/16/1980
3003310,Random2309,0,4/19/1958
3003311,Random2310,1,3/8/1987
3003312,Random2311,0,6/8/1984
3003313,Random2312,0,8/26/1954
3003314,Random2313,1,5/12/1976
3003315,Random2314,0,5/15/1996
3003316,Random2315,1,3/4/1970
3003317,Random2316,0,2/24/1969
3003318,Random2317,0,1/11/1966
3003319,Random2318,0,1/27/1948
3003320,Random2319,0,8/12/1961
3003321,Random2320,1,11/14/1967
3003322,Random2321,0,9/18/1960
3003323,Random2322,0,10/3/1960
3003324,Random2323,0,10/24/1987
3003325,Random2324,0,5/2/1985
3003326,Random2325,1,1/27/1995
3003327,Random2326,1,8/3/1994
3003328,Random2327,0,10/6/1953
3003329,Random2328,0,3/21/1947
3003330,Random2329,0,12/1/1947
3003331,Random2330,1,10/18/1947
3003332,Random2331,0,6/23/1958
3003333,Random2332,0,9/16/1960
3003334,Random2333,0,2/20/1989
3003335,Random2334,0,7/22/1961
3003336,Random2335,1,11/23/1955
3003337,Random2336,0,6/1/1999
3003338,Random2337,0,3/10/1984
3003339,Random2338,0,5/11/1967
3003340,Random2339,0,3/10/1961
3003341,Random2340,1,8/2/1969
3003342,Random2341,1,3/7/1981
3003343,Random2342,0,5/20/1963
3003344,Random2343,0,1/28/1970
3003345,Random2344,0,6/11/1986
3003346,Random2345,1,9/26/1969
3003347,Random2346,0,5/19/1965
3003348,Random2347,0,5/19/1989
3003349,Random2348,0,12/21/1987
3003350,Random2349,0,11/1/1963
3003351,Random2350,1,4/21/1972
3003352,Random2351,0,2/16/1990
3003353,Random2352,1,2/19/1958
3003354,Random2353,1,2/4/1949
3003355,Random2354,0,6/2/1973
3003356,Random2355,1,11/3/2000
3003357,Random2356,0,8/12/1966
3003358,Random2357,1,5/16/1964
3003359,Random2358,0,6/6/1952
3003360,Random2359,0,5/13/1986
3003361,Random2360,1,7/15/1962
3003362,Random2361,0,5/11/1961
3003363,Random2362,0,11/2/1981
3003364,Random2363,1,11/3/1964
3003365,Random2364,0,11/21/1993
3003366,Random2365,1,8/6/1992
3003367,Random2366,0,9/21/1957
3003368,Random2367,0,12/10/1952
3003369,Random2368,0,1/19/1977
3003370,Random2369,0,1/21/1995
3003371,Random2370,1,10/6/1987
3003372,Random2371,0,2/1/1985
3003373,Random2372,0,6/26/1983
3003374,Random2373,1,9/9/1954
3003375,Random2374,0,7/8/1984
3003376,Random2375,1,2/9/1968
3003377,Random2376,0,9/23/1968
3003378,Random2377,1,11/11/1989
3003379,Random2378,0,4/11/1951
3003380,Random2379,0,8/20/1989
3003381,Random2380,1,1/19/1994
3003382,Random2381,0,2/3/1970
3003383,Random2382,0,3/6/1961
3003384,Random2383,0,11/8/1951
3003385,Random2384,0,2/5/1961
3003386,Random2385,1,6/4/1969
3003387,Random2386,0,1/25/1999
3003388,Random2387,1,10/13/1950
3003389,Random2388,0,11/7/1947
3003390,Random2389,0,7/15/1991
3003391,Random2390,1,6/6/1988
3003392,Random2391,0,10/4/1956
3003393,Random2392,0,12/1/1962
3003394,Random2393,1,4/15/1997
3003395,Random2394,0,10/1/1974
3003396,Random2395,1,2/28/1965
3003397,Random2396,0,12/27/1947
3003398,Random2397,0,2/7/1984
3003399,Random2398,0,10/25/1979
3003400,Random2399,0,8/1/1966
3003401,Random2400,1,7/1/1958
3003402,Random2401,0,1/2/1977
3003403,Random2402,1,8/1/1968
3003404,Random2403,0,8/16/1992
3003405,Random2404,0,9/27/1990
3003406,Random2405,1,12/26/1961
3003407,Random2406,0,11/10/2000
3003408,Random2407,0,12/18/1957
3003409,Random2408,1,10/1/1950
3003410,Random2409,0,7/27/1966
3003411,Random2410,1,5/25/1962
3003412,Random2411,0,10/24/1948
3003413,Random2412,1,12/22/1981
3003414,Random2413,0,6/10/1951
3003415,Random2414,0,8/24/1972
3003416,Random2415,1,9/17/1952
3003417,Random2416,0,3/12/1961
3003418,Random2417,0,2/17/1972
3003419,Random2418,0,2/20/1992
3003420,Random2419,0,11/10/1973
3003421,Random2420,1,12/4/1965
3003422,Random2421,0,2/1/1955
3003423,Random2422,0,2/15/1962
3003424,Random2423,0,4/22/1962
3003425,Random2424,0,4/4/1968
3003426,Random2425,1,4/6/1985
3003427,Random2426,0,3/9/1945
3003428,Random2427,0,11/14/1953
3003429,Random2428,0,10/11/1958
3003430,Random2429,0,11/5/1963
3003431,Random2430,1,1/22/1964
3003432,Random2431,0,11/10/1985
3003433,Random2432,0,1/5/1951
3003434,Random2433,1,4/5/1981
3003435,Random2434,1,6/23/1963
3003436,Random2435,1,3/18/1981
3003437,Random2436,0,8/25/1950
3003438,Random2437,0,7/20/1974
3003439,Random2438,1,3/14/1984
3003440,Random2439,1,1/22/1953
3003441,Random2440,1,1/18/1995
3003442,Random2441,0,1/9/1989
3003443,Random2442,0,8/8/1992
3003444,Random2443,0,9/20/1982
3003445,Random2444,1,4/27/1996
3003446,Random2445,1,12/8/1974
3003447,Random2446,0,7/9/1947
3003448,Random2447,0,2/22/1954
3003449,Random2448,0,12/22/1960
3003450,Random2449,0,4/14/1974
3003451,Random2450,1,4/8/1997
3003452,Random2451,0,8/18/1994
3003453,Random2452,0,10/11/1959
3003454,Random2453,0,2/3/1989
3003455,Random2454,0,5/19/2000
3003456,Random2455,1,10/24/1981
3003457,Random2456,1,2/17/1959
3003458,Random2457,0,3/14/1956
3003459,Random2458,0,1/13/1952
3003460,Random2459,1,6/4/1974
3003461,Random2460,1,7/28/1964
3003462,Random2461,0,5/11/1992
3003463,Random2462,0,5/22/1987
3003464,Random2463,0,1/5/1980
3003465,Random2464,0,1/20/1947
3003466,Random2465,1,1/23/1952
3003467,Random2466,0,9/7/1970
3003468,Random2467,1,7/17/1961
3003469,Random2468,1,8/17/1987
3003470,Random2469,1,9/11/1953
3003471,Random2470,1,9/21/1971
3003472,Random2471,0,8/7/1989
3003473,Random2472,1,5/1/1978
3003474,Random2473,0,12/19/1978
3003475,Random2474,0,6/4/1945
3003476,Random2475,1,1/16/1960
3003477,Random2476,1,1/26/1957
3003478,Random2477,0,8/9/1947
3003479,Random2478,1,12/1/1982
3003480,Random2479,0,7/16/1983
3003481,Random2480,1,5/9/1964
3003482,Random2481,0,4/25/1971
3003483,Random2482,0,6/27/1964
3003484,Random2483,0,12/11/1971
3003485,Random2484,0,12/2/1956
3003486,Random2485,1,3/20/1960
3003487,Random2486,0,9/22/1955
3003488,Random2487,0,2/24/1995
3003489,Random2488,0,5/27/1985
3003490,Random2489,1,1/18/1988
3003491,Random2490,1,6/5/1950
3003492,Random2491,0,11/8/1948
3003493,Random2492,1,7/23/1997
3003494,Random2493,0,4/11/1980
3003495,Random2494,1,2/25/1972
3003496,Random2495,1,6/10/1972
3003497,Random2496,0,12/15/1980
3003498,Random2497,0,2/2/1989
3003499,Random2498,0,7/27/1970
3003500,Random2499,0,3/2/1981
3003501,Random2500,1,1/20/1973
3003502,Random2501,0,3/15/1985
3003503,Random2502,0,3/16/1959
3003504,Random2503,0,8/6/1967
3003505,Random2504,0,11/28/1985
3003506,Random2505,1,3/2/1986
3003507,Random2506,0,8/19/1988
3003508,Random2507,0,8/7/1955
3003509,Random2508,1,7/24/1958
3003510,Random2509,0,9/6/1989
3003511,Random2510,1,1/23/1996
3003512,Random2511,0,2/24/1990
3003513,Random2512,1,4/18/1962
3003514,Random2513,1,10/19/1948
3003515,Random2514,0,2/18/1957
3003516,Random2515,1,5/12/1975
3003517,Random2516,0,10/11/1950
3003518,Random2517,0,11/1/1987
3003519,Random2518,0,1/9/1984
3003520,Random2519,0,1/16/1995
3003521,Random2520,1,10/21/1990
3003522,Random2521,0,10/21/1961
3003523,Random2522,0,11/16/1988
3003524,Random2523,0,11/9/1972
3003525,Random2524,1,7/10/1960
3003526,Random2525,1,7/18/1975
3003527,Random2526,1,7/19/1990
3003528,Random2527,1,10/15/1987
3003529,Random2528,0,10/6/1960
3003530,Random2529,0,10/21/1990
3003531,Random2530,1,1/1/1974
3003532,Random2531,1,4/27/1947
3003533,Random2532,0,4/23/1969
3003534,Random2533,0,10/13/1965
3003535,Random2534,0,7/24/1961
3003536,Random2535,1,8/6/1969
3003537,Random2536,0,10/18/1954
3003538,Random2537,0,4/3/1970
3003539,Random2538,0,12/5/1969
3003540,Random2539,0,10/25/1945
3003541,Random2540,1,1/6/1951
3003542,Random2541,0,11/7/1990
3003543,Random2542,0,11/13/1977
3003544,Random2543,0,7/8/2000
3003545,Random2544,0,6/28/1989
3003546,Random2545,1,12/19/1968
3003547,Random2546,0,8/28/1956
3003548,Random2547,1,1/10/1997
3003549,Random2548,1,8/15/1954
3003550,Random2549,0,3/24/1989
